0.000000000000000000e+00 8.711582113994393861e-01
3.141592653589793394e-02 8.787692551708076172e-01
6.283185307179586787e-02 8.837276149644198719e-01
9.424777960769378793e-02 8.862020143153950258e-01
1.256637061435917357e-01 8.867555355491444358e-01
1.570796326794896558e-01 8.861298023704357041e-01
1.884955592153876036e-01 8.850234731648894959e-01
2.199114857512855237e-01 8.839656360628619369e-01
2.513274122871834715e-01 8.833023649640409092e-01
2.827433388230813360e-01 8.832430793676175895e-01
3.141592653589793116e-01 8.839055882874674586e-01
3.455751918948771761e-01 8.853341726663035427e-01
3.769911184307751517e-01 8.874968209139060260e-01
4.084070449666730163e-01 8.902769265614511873e-01
4.398229715025709918e-01 8.934716775263064070e-01
4.712388980384688564e-01 8.968047668185701315e-01
5.026548245743668319e-01 8.999584993311342540e-01
5.340707511102648075e-01 9.026263430551964007e-01
5.654866776461627831e-01 9.045797738840704039e-01
5.969026041820607587e-01 9.057328599079841336e-01
6.283185307179587342e-01 9.061803984619384300e-01
6.597344572538567098e-01 9.061848397700178470e-01
6.911503837897546854e-01 9.061116586802479000e-01
7.225663103256526609e-01 9.063348898274785626e-01
7.539822368615506365e-01 9.071536293257880246e-01
7.853981633974486121e-01 9.087530692177424596e-01
8.168140899333465876e-01 9.111745694010289220e-01
8.482300164692445632e-01 9.144498014699358190e-01
8.796459430051425388e-01 9.185158285638922449e-01
9.110618695410405143e-01 9.232625354684946828e-01
9.424777960769384899e-01 9.285769649296912176e-01
9.738937226128364655e-01 9.343290502269461228e-01
1.005309649148734330e+00 9.403778099151283154e-01
1.036725575684632528e+00 9.465857185465033075e-01
1.068141502220530281e+00 9.528308172052402103e-01
1.099557428756428479e+00 9.590117379433901190e-01
1.130973355292326232e+00 9.650398973277992676e-01
1.162389281828224430e+00 9.708284992895070964e-01
1.193805208364122183e+00 9.763005366013662867e-01
1.225221134900020381e+00 9.814244456413222517e-01
1.256637061435918135e+00 9.861960774619135117e-01
1.288052987971816332e+00 9.905450676886472516e-01
1.319468914507714086e+00 9.942467575564021276e-01
1.350884841043612283e+00 9.967499314293623014e-01
1.382300767579510037e+00 9.967652636046423487e-01
1.413716694115408234e+00 9.913337104271207068e-01
1.445132620651305988e+00 9.736755125958097556e-01
1.476548547187204186e+00 9.297128877923308554e-01
1.507964473723101939e+00 8.416711825292878535e-01
1.539380400259000137e+00 7.210922657273856062e-01
1.570796326794897890e+00 6.291576907589458978e-01
1.602212253330796088e+00 5.951685301553969465e-01
1.633628179866693841e+00 5.861942055885813740e-01
1.665044106402592039e+00 5.830751638679914084e-01
1.696460032938489793e+00 5.812481458780104360e-01
1.727875959474387990e+00 5.795780461477664236e-01
1.759291886010285744e+00 5.777401451644508246e-01
1.790707812546183941e+00 5.757205051565171816e-01
1.822123739082081695e+00 5.736012878028731166e-01
1.853539665617979892e+00 5.714605090979454349e-01
1.884955592153877646e+00 5.693558330826077318e-01
1.916371518689775844e+00 5.673353013811529566e-01
1.947787445225673597e+00 5.654450208239919506e-01
1.979203371761571795e+00 5.637284964870881154e-01
2.010619298297469548e+00 5.622237735305112283e-01
2.042035224833367302e+00 5.609619077229379691e-01
2.073451151369265055e+00 5.599666975107195910e-01
2.104867077905162809e+00 5.592562379361117886e-01
2.136283004441060562e+00 5.588461023048372223e-01
2.167698930976958316e+00 5.587525372342839747e-01
2.199114857512856069e+00 5.589942175463715746e-01
2.230530784048753823e+00 5.595921327980731830e-01
2.261946710584651576e+00 5.605681484683456839e-01
2.293362637120549330e+00 5.619430896690708055e-01
2.324778563656447083e+00 5.637349055808017484e-01
2.356194490192344837e+00 5.659571595897895380e-01
2.387610416728242591e+00 5.686178514786297544e-01
2.419026343264140344e+00 5.717185078963932243e-01
2.450442269800038098e+00 5.752535359553443417e-01
2.481858196335935851e+00 5.792098519337608442e-01
2.513274122871833605e+00 5.835668491956393922e-01
2.544690049407731358e+00 5.882967716848301887e-01
2.576105975943629112e+00 5.933655267395038235e-01
2.607521902479526865e+00 5.987339456934908100e-01
2.638937829015424619e+00 6.043594858532823633e-01
2.670353755551322372e+00 6.101983151502063940e-01
2.701769682087220126e+00 6.162076625388117623e-01
2.733185608623117879e+00 6.223482454506573669e-01
2.764601535159015633e+00 6.285865585046683801e-01
2.796017461694913386e+00 6.348968259538557701e-01
2.827433388230811140e+00 6.412626526318181419e-01
2.858849314766708893e+00 6.476771838843382589e-01
2.890265241302606647e+00 6.541426368963918492e-01
2.921681167838504400e+00 6.606697025511013566e-01
2.953097094374402154e+00 6.672754191277951996e-01
2.984513020910299907e+00 6.739803264154661244e-01
3.015928947446197661e+00 6.808053075072110216e-01
3.047344873982095415e+00 6.877683549039507183e-01
3.078760800517993168e+00 6.948816002259136093e-01
3.110176727053890922e+00 7.021489505844467072e-01
3.141592653589788675e+00 7.095645723166860153e-01
3.173008580125686429e+00 7.171123332466619038e-01
3.204424506661584182e+00 7.247662642072696393e-01
3.235840433197481936e+00 7.324919566305343466e-01
3.267256359733379689e+00 7.402486283750603357e-01
3.298672286269277443e+00 7.479917095011298089e-01
3.330088212805175196e+00 7.556754855136379456e-01
3.361504139341072950e+00 7.632554513262970186e-01
3.392920065876970703e+00 7.706901579727586382e-01
3.424335992412868457e+00 7.779409150916944959e-01
3.455751918948766210e+00 7.849691338535866869e-01
3.487167845484663964e+00 7.917338000711462431e-01
3.518583772020561717e+00 7.981857482044316665e-01
3.549999698556459471e+00 8.042610560902559991e-01
3.581415625092357224e+00 8.098755770728702785e-01
3.612831551628254978e+00 8.149230989137828951e-01
3.644247478164152731e+00 8.192799614388625029e-01
3.675663404700050485e+00 8.228177515732101321e-01
3.707079331235948239e+00 8.254060842590251745e-01
3.738495257771845992e+00 8.269740178327937841e-01
3.769911184307743746e+00 8.275200924894511312e-01
3.801327110843641499e+00 8.271145142994178467e-01
3.832743037379539253e+00 8.259047747702376041e-01
3.864158963915437006e+00 8.241040164987782912e-01
3.895574890451334760e+00 8.219649439868959018e-01
3.926990816987232513e+00 8.197502263616815998e-01
3.958406743523130267e+00 8.177100170054713013e-01
3.989822670059028020e+00 8.160675116784529282e-01
4.021238596594925774e+00 8.150117995936216886e-01
4.052654523130823527e+00 8.146676202206508677e-01
4.084070449666721281e+00 8.150702288669396944e-01
4.115486376202619034e+00 8.161677728072178617e-01
4.146902302738516788e+00 8.178089857167178955e-01
4.178318229274414541e+00 8.195710367029400700e-01
4.209734155810312295e+00 8.200449380011546330e-01
4.241150082346210048e+00 8.146607260693869978e-01
4.272566008882107802e+00 7.903319679048055324e-01
4.303981935418005556e+00 7.208142323264484785e-01
4.335397861953903309e+00 5.979990512539498093e-01
4.366813788489801063e+00 5.072467251771549668e-01
4.398229715025698816e+00 5.063473529246041993e-01
4.429645641561596570e+00 5.091965443334750541e-01
4.461061568097494323e+00 5.112180619389263825e-01
4.492477494633392077e+00 5.131444040140006324e-01
4.523893421169289830e+00 5.150853477894462573e-01
4.555309347705187584e+00 5.170339757402095948e-01
4.586725274241085337e+00 5.189646798169178510e-01
4.618141200776983091e+00 5.208576598212484310e-01
4.649557127312880844e+00 5.227011073504894689e-01
4.680973053848778598e+00 5.244914007962110380e-01
4.712388980384676351e+00 5.262298372345212139e-01
4.743804906920574105e+00 5.279223284113688797e-01
4.775220833456471858e+00 5.295814712502615595e-01
4.806636759992369612e+00 5.312292099565156800e-01
4.838052686528267365e+00 5.328918654785528286e-01
4.869468613064165119e+00 5.345974662581610692e-01
4.900884539600062872e+00 5.363867750543441781e-01
4.932300466135960626e+00 5.383014502253185007e-01
4.963716392671858380e+00 5.403797168444147703e-01
4.995132319207756133e+00 5.426806516634173905e-01
5.026548245743653887e+00 5.453755060923543008e-01
5.057964172279551640e+00 5.484183459931528670e-01
5.089380098815449394e+00 5.516392643773077031e-01
5.120796025351347147e+00 5.551817031056627272e-01
5.152211951887244901e+00 5.590817488499054688e-01
5.183627878423142654e+00 5.633397522362187937e-01
5.215043804959040408e+00 5.679351292996236422e-01
5.246459731494938161e+00 5.728289094948747495e-01
5.277875658030835915e+00 5.779646479930403702e-01
5.309291584566733668e+00 5.832721806774713302e-01
5.340707511102631422e+00 5.886744365059729533e-01
5.372123437638529175e+00 5.940971909296183240e-01
5.403539364174426929e+00 5.994809283184316939e-01
5.434955290710324682e+00 6.047889782109687751e-01
5.466371217246222436e+00 6.100204045519828089e-01
5.497787143782120189e+00 6.152400417834845703e-01
5.529203070318017943e+00 6.205484372063114762e-01
5.560618996853915696e+00 6.260759548747949488e-01
5.592034923389813450e+00 6.319702924010827116e-01
5.623450849925711204e+00 6.383753103532311401e-01
5.654866776461608957e+00 6.454081146889344422e-01
5.686282702997506711e+00 6.531391734764130375e-01
5.717698629533404464e+00 6.615800509582288047e-01
5.749114556069302218e+00 6.706824529968892223e-01
5.780530482605199971e+00 6.803496778759008379e-01
5.811946409141097725e+00 6.904579686906139324e-01
5.843362335676995478e+00 7.008866757500998856e-01
5.874778262212893232e+00 7.115466184010614814e-01
5.906194188748790985e+00 7.223930857185669741e-01
5.937610115284688739e+00 7.334381744101726719e-01
5.969026041820586492e+00 7.447432229631200107e-01
6.000441968356484246e+00 7.563996199031571832e-01
6.031857894892381999e+00 7.685035883227834264e-01
6.063273821428279753e+00 7.811296508332928878e-01
6.094689747964177506e+00 7.942969861446413926e-01
6.126105674500075260e+00 8.079343365895553797e-01
6.157521601035973013e+00 8.218469815980986581e-01
6.188937527571870767e+00 8.356902374101922160e-01
6.220353454107768520e+00 8.489617657059613798e-01
6.251769380643666274e+00 8.610261709880415726e-01
